Date,Machine_ID,Load_cells,Hydraulic_Pressure(bar),Coolant_Pressure(bar),Air_System_Pressure(bar),Coolant_Temperature(°C),Hydraulic_Oil_Temperature(°C),Proximity_sensors,Spindle_Vibration(µm),Tool_Vibration(µm),Spindle_Speed(RPM),Voltage(volts),Torque,Cutting_Force(kN),Downtime
25-06-2022,PRIMA-13-L1-Unit1,8.105480381,5.596708177,3.0252064,5.182108376,20.66268616,39.52975511,14.43258725,0.752224335,27.38456667,40,160,129.8577404,10.50206912,NON_FAILURE
25-06-2022,PRIMA-13-L1-Unit1,8.069142524,16.85067879,5.92250813,8.285801158,29.6722009,39.46002342,15.87917656,0.042336971,33.46878575,40,179.0760713,90.33214234,16.7331458,NON_FAILURE
25-06-2022,PRIMA-13-L1-Unit1,2.336166055,1.088477009,3.138377889,9.811174053,3.994827206,37.00269922,1.619910045,0.002505298,0.250402505,33.65758746,230.4833116,100.033975,12.37191352,FAILURE
25-06-2022,PRIMA-13-L1-Unit1,5.062835413,7.639621196,5.801585838,6.110099399,14.83512569,40.84202958,,2,29.53287039,40,183.0191949,174.3146412,15.06089121,NON_FAILURE
25-06-2022,PRIMA-13-L1-Unit1,6.086239087,5,3.417600008,7.913121326,19.66397411,46.67446752,10.74264035,2,50,62.83373732,237.1039657,89.58916033,14.63814572,NON_FAILURE
25-06-2022,PRIMA-13-L1-Unit1,6.832552872,22.98902786,3.474165111,5.063016852,15.22459928,35,9.245638146,2,27.08935216,56.8778362,300,220.7539873,14.58793188,NON_FAILURE
26-06-2022,PRIMA-13-L1-Unit1,6.277161847,5,6.512641539,6.413024739,7.074658937,48.78390133,11.16201284,0.448610184,42.0253626,40,160,300,16.43926547,NON_FAILURE
26-06-2022,PRIMA-13-L1-Unit1,4.060998267,5,5.666266922,9,27.36046868,38.57042482,10.08296303,2,12.05239188,40,248.8879816,129.4451204,12.48411961,NON_FAILURE
26-06-2022,PRIMA-13-L1-Unit1,7.401777382,19.67979544,3.582909328,5.341182739,9.177791104,60,16.29158983,2,45.98972798,90,160,300,11.6690128,NON_FAILURE
26-06-2022,PRIMA-13-L1-Unit1,7.336156813,13.2711281,6.185758775,6.094269395,15.80755419,43.9911605,18.54944829,0.217327217,18.5992558,78.23924939,215.0836602,246.7482289,11.68202422,NON_FAILURE
26-06-2022,PRIMA-13-L1-Unit1,5.67986058,17.18204437,3.348573572,8.002320298,15.1267485,54.70245358,5,0.659544723,37.53914394,79.98042969,289.1792599,58.85235974,14.33087795,NON_FAILURE
26-06-2022,PRIMA-13-L1-Unit1,7.188532774,13.83437449,4.482495788,8.03774019,29.6853905,53.16417736,6.602251169,2,6.938349329,44.33125807,160,203.9737419,13.78435554,NON_FAILURE
26-06-2022,PRIMA-13-L1-Unit1,7.154617701,52.24054224,4.678483105,5.25135678,16.31068732,39.39866,12.55666889,0.270138071,17.42118164,40,300,300,14.50107696,NON_FAILURE
27-06-2022,PRIMA-13-L1-Unit1,6.280345062,5,5.042508368,9,14.20778389,39.17644267,13.93227998,1.020932996,20.82938684,40,300,222.9030579,12.15252566,NON_FAILURE
27-06-2022,PRIMA-13-L1-Unit1,4.760248082,5,4.074100844,8.043745031,16.71962706,46.13817848,15.35475468,1.180549031,39.07357145,40,160,149.9372784,15.68202856,NON_FAILURE
27-06-2022,PRIMA-13-L1-Unit1,7.977886471,15.38937121,6.585946303,8.429364489,18.21796107,47.73965637,24.39319596,1.808962619,35.72133304,90,300,136.8488824,14.67312659,NON_FAILURE
27-06-2022,PRIMA-13-L1-Unit1,1.30581354,3.395316192,6.156772869,14.20541912,1.178283674,45.77309954,3.057910894,0.001499507,0.352764246,27.01241351,284.308286,189.3608332,23.54129659,FAILURE
27-06-2022,PRIMA-13-L1-Unit1,6.269434364,5,5.449248995,7.320743402,24.07809422,46.64748187,20.10277879,0.047338901,19.05100507,40,160,205.7498669,15.41289947,NON_FAILURE
27-06-2022,PRIMA-13-L1-Unit1,6.607128299,5,3.46355369,6.78595994,12.85529095,53.57928939,17.95543661,0.725017424,16.45644745,40,160,118.7052828,17.75273057,NON_FAILURE
27-06-2022,PRIMA-13-L1-Unit1,6.312291359,14.25678043,3.318904681,8.443600334,20.43379664,44.19469484,25.79047474,0.791049194,34.84770426,90,233.7645162,207.6841809,14.65468344,NON_FAILURE
28-06-2022,PRIMA-13-L1-Unit1,6.455703158,6.354627926,4.093410766,6.704589806,25.50943033,53.76367472,14.95713635,0.181531494,32.26423306,40,300,274.2575723,15.18726197,NON_FAILURE
28-06-2022,PRIMA-13-L1-Unit1,5.609029791,32.11173379,3.747649908,7.395111972,17.84880975,53.32053873,12.17071502,0.834428813,1,40,281.1590984,144.7298358,14.70664832,NON_FAILURE
28-06-2022,PRIMA-13-L1-Unit1,5.439349427,6.692738696,4.05354254,8.152988534,19.20303175,42.92696261,19.73978395,1.97929719,19.7164886,68.6391193,300,25.939614,20.56688874,NON_FAILURE
28-06-2022,PRIMA-13-L1-Unit1,6.88134735,5.430623268,6.114581402,4.179837566,11.57892953,56.8156257,19.42173959,1.024936737,23.61509529,90,160,110.1101058,,NON_FAILURE
28-06-2022,PRIMA-13-L1-Unit1,5.039149463,32.13077912,5.441939029,6.250699387,18.24861396,35.84476509,29.13675145,2,36.89828218,47.01033378,160,39.4731164,21.26978613,NON_FAILURE
28-06-2022,PRIMA-13-L1-Unit1,2.45187537,1.833488324,5.864088061,14.70991687,1.10879114,36.56879292,3.145212336,0.002287739,0.541233327,28.39088331,276.6497736,159.7792575,20.1297696,FAILURE
28-06-2022,PRIMA-13-L1-Unit1,8.205185563,6.110333144,3.149673731,9,25.77132403,42.26318141,10.20467887,2,13.44102335,40,160,181.5177517,19.18125687,NON_FAILURE
28-06-2022,PRIMA-13-L1-Unit1,5.291282916,13.58069431,5.630995873,7.184138105,13.04825118,42.73421372,5,0.174763635,30.48975608,50.43674183,160,275.8064754,16.36205641,NON_FAILURE
29-06-2022,PRIMA-13-L1-Unit1,4,34.97568799,5.041338264,7.947408252,27.66414875,46.12512912,13.5760849,0.119645113,21.68235078,60.90577431,160,197.5840273,13.11755357,NON_FAILURE
29-06-2022,PRIMA-13-L1-Unit1,5.829334393,5,6.419202581,7.713674572,18.77552956,35,26.62085153,1.579920635,30.42267541,40,300,130.9429729,14.8168111,NON_FAILURE
29-06-2022,PRIMA-13-L1-Unit1,5.358012831,5,4.145083984,9,12.18263422,60,17.46633886,1.057372277,3.116672428,40,300,159.7393705,13.09931784,NON_FAILURE
29-06-2022,PRIMA-13-L1-Unit1,6.60363193,6.015203345,4.007491235,9,24.70843235,57.1509873,23.95037903,1.282766241,27.59229054,85.67478693,300,235.6378678,18.07273098,NON_FAILURE
29-06-2022,PRIMA-13-L1-Unit1,2.760313741,2.607251956,5.997128284,13.53619776,2.874187512,51.55777921,4.566426743,0.003120457,0.880997886,18.00077256,267.1891751,130.5345081,16.55526073,FAILURE
29-06-2022,PRIMA-13-L1-Unit1,4.460936248,15.24927676,3.224825938,9,22.71162878,42.37046601,24.72396591,0.553539653,23.98946677,40,300,172.5568322,13.10021107,NON_FAILURE
29-06-2022,PRIMA-13-L1-Unit1,6.394596077,15.70777309,3.713415734,6.826399272,22.17607227,53.83671581,28.19478158,0.326904811,16.36104827,40,300,148.4092399,17.22741325,NON_FAILURE
29-06-2022,PRIMA-13-L1-Unit1,5.267948812,6.216663681,4.084514635,7.866915551,19.55699583,46.66173163,21.72634235,1.694654293,33.69007178,40,160,150.9042497,14.73679267,NON_FAILURE
30-06-2022,PRIMA-13-L1-Unit1,5.964583331,5,3.642135589,9,21.6341334,47.68388117,19.99878092,0.566167207,10.30831651,40.54858817,160,222.2069072,15.43822884,NON_FAILURE
30-06-2022,PRIMA-13-L1-Unit1,8.124287028,11.02994623,3.492121762,6.688814887,6.626622417,39.08308703,17.92071381,0.185248137,46.1824763,85.19919012,300,162.1280606,12.59327262,NON_FAILURE
30-06-2022,PRIMA-13-L1-Unit1,3.145936189,3.316661709,5.887357359,-1.040889725,1.329254657,54.55170006,1.010064185,0.007899123,0.601753491,34.48196763,248.3820741,164.3684861,17.19967262,FAILURE
30-06-2022,PRIMA-13-L1-Unit1,5.607469314,5,3.029715056,6.39337667,21.76858598,47.63550321,19.81830112,0.534893031,24.92651493,90,160,203.5873494,14.87328318,NON_FAILURE
30-06-2022,PRIMA-13-L1-Unit1,5.138199826,12.69069662,6.049438583,7.181175449,15.32288599,48.12185661,7.375165633,1.111296207,27.79334045,90,160,91.91663623,15.66011997,NON_FAILURE
30-06-2022,PRIMA-13-L1-Unit1,7.416563689,5,3.549770064,6.104643813,12.63762595,47.47361144,20.35305168,1.193062228,25.3717014,40,300,207.0977877,7.661700156,NON_FAILURE
30-06-2022,PRIMA-13-L1-Unit1,7.851599617,6.295509013,4.939235698,9,15.31715293,48.34170003,17.02745828,0.216180346,50,90,160,86.32064481,20.02874152,NON_FAILURE
1/7/2022,PRIMA-13-L1-Unit1,5.218812211,9.656908659,3.178492697,4.869126306,22.77693722,44.27619197,5,0.523646987,29.76985008,40,300,229.115228,15.71822699,NON_FAILURE
1/7/2022,PRIMA-13-L1-Unit1,2.463167326,1.859801155,5.934246366,15.2330057,2.12198424,56.68833972,2.968230981,0.004282616,0.783620048,23.03798313,190.301777,204.134488,19.08240111,FAILURE
1/7/2022,PRIMA-13-L1-Unit1,7.227133395,9.465742081,3.663578815,7.733578478,23.30090634,46.66430528,17.51477788,0.122402,14.35351395,40,160,226.498208,14.91085746,NON_FAILURE
1/7/2022,PRIMA-13-L1-Unit1,4,46.41125905,6.554654261,7.625658356,35,43.02166039,12.7428665,0.573901973,33.24658551,44.95867107,300,71.55071948,16.30742269,NON_FAILURE
1/7/2022,PRIMA-13-L1-Unit1,7.850114902,6.582489875,3.75454486,5.404776747,17.69005379,55.43112101,13.02316451,0.275879892,41.00686427,40,160.9585287,74.37255728,15.51225275,NON_FAILURE
1/7/2022,PRIMA-13-L1-Unit1,4.405582754,6.316912188,4.516124877,6.872976532,14.70235558,47.61389962,10.19380279,1.220952382,46.1624057,40,300,150.218401,11.17915973,NON_FAILURE
1/7/2022,PRIMA-13-L1-Unit1,8.258629235,14.36404318,5.017744788,7.412862996,8.496246801,44.91512394,21.25226248,0.2547639,41.55208789,89.85937617,160,159.5133171,12.99186363,NON_FAILURE
1/7/2022,PRIMA-13-L1-Unit1,7.505826319,5,3.262488643,6.082638739,20.29235264,46.34119955,25.51118294,1.17944007,40.26717291,40,160,246.995782,19.13231223,NON_FAILURE
2/7/2022,PRIMA-13-L1-Unit1,6.436690691,5,3.217111973,6.767788596,23.39715048,52.6841025,6.322739595,0.812656413,5.899762289,46.68530178,160,128.891306,14.83854264,NON_FAILURE
2/7/2022,PRIMA-13-L1-Unit1,5.826396788,5,5.898375239,7.986323221,17.71775426,48.9472304,30,0.080847331,46.79990362,40,160,284.9415989,16.81531513,NON_FAILURE
2/7/2022,PRIMA-13-L1-Unit1,6.945574254,26.83294832,5.250188193,8.037838362,11.75648902,54.39516766,25.32006874,0.187323215,29.600054,40,162.2695673,300,15.79424942,NON_FAILURE
2/7/2022,PRIMA-13-L1-Unit1,7.448225842,58.39227756,6.61569198,7.419747233,18.92510548,55.93997999,24.61607131,2,50,68.52301069,160,110.2741792,21.27325372,NON_FAILURE
2/7/2022,PRIMA-13-L1-Unit1,4,19.41361681,3.608368318,7.287368005,24.82198964,42.5071307,26.03627778,1.989557214,33.18121378,90,300,63.90063546,16.50250688,NON_FAILURE
2/7/2022,PRIMA-13-L1-Unit1,7.167693592,13.38828114,5.666388607,7.864821782,11.62452322,59.48518138,24.48678244,0.110230566,14.92156156,60.06624215,211.5589569,84.00339103,11.50084618,NON_FAILURE
3/7/2022,PRIMA-13-L1-Unit1,8.173657275,5,3.847301329,8.249503665,12.90655518,40.77030038,21.09719944,0.01,28.97055823,45.33135713,160,238.5607588,16.74333543,NON_FAILURE
3/7/2022,PRIMA-13-L1-Unit1,6.353243252,5,6.667703392,8.166508552,32.03107257,59.26600119,21.20873376,1.330906403,36.58556871,40,160,104.1382841,16.24946109,NON_FAILURE
3/7/2022,PRIMA-13-L1-Unit1,4.928396814,21.48273756,4.917863267,7.970803942,14.95527152,47.54532004,21.59842489,1.534572745,25.98795506,40,170.3350251,144.4505654,15.10216181,NON_FAILURE
3/7/2022,PRIMA-13-L1-Unit1,7.277181602,8.05089731,5.288085812,5.871776816,16.84769073,50.74245761,10.57209402,1.677267024,15.82066213,88.59235617,269.5119374,203.6135427,18.24293299,NON_FAILURE
3/7/2022,PRIMA-13-L1-Unit1,7.10848525,54.71917126,6.515662105,9,5,42.51722034,19.82966622,1.585524699,3.43575342,43.05721341,184.3816374,300,17.40248019,NON_FAILURE
3/7/2022,PRIMA-13-L1-Unit1,12.44122911,416.7807004,3.137708601,-2.427731046,40.07421247,41.34956519,37.34930683,0.555656027,52.0193749,104.3805905,233.4440652,227.1679038,17.3421478,FAILURE
3/7/2022,PRIMA-13-L1-Unit1,9,7.599568701,4.720865958,6.599704515,15.85516632,43.3938785,15.49867874,1.373275274,20.18426227,,160,209.7061774,16.52356004,NON_FAILURE
3/7/2022,PRIMA-13-L1-Unit1,5.586894356,18.9109641,6.29917672,8.095261239,24.89004641,57.22842052,7.805103608,0.19338455,16.78438693,51.21657916,160,147.522853,15.49862729,NON_FAILURE
4/7/2022,PRIMA-13-L1-Unit1,7.287204905,5,6.650062593,6.553838767,5,42.21208126,23.96354857,0.895443526,12.23523804,69.03121941,300,100.2420241,11.86601033,NON_FAILURE
4/7/2022,PRIMA-13-L1-Unit1,6.515849447,5,3.640397249,8.320705496,20.26540852,50.9669633,20.90129012,2,24.8690418,40,160,216.0312352,12.39787791,NON_FAILURE
4/7/2022,PRIMA-13-L1-Unit1,5.382874769,5,4.266280186,5.663419672,26.45822535,50.24029396,19.83218902,0.675157442,1.453007282,40,258.6672281,239.6253431,8.768756161,NON_FAILURE
4/7/2022,PRIMA-13-L1-Unit1,8.23017842,13.70349258,4.46704855,9,35,35,24.51161057,0.496024793,48.69582141,40,300,201.661228,13.47814392,NON_FAILURE
4/7/2022,PRIMA-13-L1-Unit1,13.927165,417.4525805,3.787765084,10.3641017,37.51537021,39.46449331,34.38444862,1.507758268,58.56294359,93.62104215,268.9955291,76.29050354,17.69815574,FAILURE
4/7/2022,PRIMA-13-L1-Unit1,7.931613926,7.475874681,3.357047476,6.876602138,14.63015269,53.56945136,5,0.92548012,12.52940659,90,300,270.846597,13.87316034,NON_FAILURE
4/7/2022,PRIMA-13-L1-Unit1,5.611528804,18.72862498,3.299745903,7.815213105,11.46416658,41.7693279,10.58146132,0.683447204,33.90653261,40,169.9531993,194.9830549,12.84985071,NON_FAILURE
5/7/2022,PRIMA-13-L1-Unit1,7.492841162,8.495594436,5.252262705,5.594569549,24.66065419,48.0051251,23.80586417,0.101461557,27.10672154,40,171.2335114,17,17.50938557,NON_FAILURE
5/7/2022,PRIMA-13-L1-Unit1,7.630068318,10.67048061,5.451086846,9,29.15964199,45.47882317,8.56016265,0.308456945,3.080672215,40,300,180.8864148,18.97525412,NON_FAILURE
5/7/2022,PRIMA-13-L1-Unit1,5.397522433,5,4.10507815,9,5,45.59280203,19.22188148,2,25.0076176,40,300,190.993413,10.59593594,NON_FAILURE
5/7/2022,PRIMA-13-L1-Unit1,8.990845237,25.98934622,3.444928827,8.313091561,12.71491492,44.78564506,30,2,15.00898704,40,162.4297806,184.9558227,11.64335535,NON_FAILURE
5/7/2022,PRIMA-13-L1-Unit1,15.53680872,412.6769631,4.506861158,17.20492048,41.62710649,47.24593469,40.46590172,0.903117698,55.29089701,92.56478508,225.3341495,108.173201,23.73563472,FAILURE
5/7/2022,PRIMA-13-L1-Unit1,8.551504172,12.04282697,4.196287577,5.889015056,18.04051982,35,22.47083464,0.346263512,30.80573926,54.27402779,195.2367924,145.368116,14.48002788,NON_FAILURE
5/7/2022,PRIMA-13-L1-Unit1,5.268363462,15.75843059,5.029880943,8.112608886,33.9446488,35,23.63144447,1.875378768,24.35220522,40,160,192.1876532,18.02861985,NON_FAILURE
5/7/2022,PRIMA-13-L1-Unit1,5.358917456,5,3.221896179,4.989935355,9.873898659,56.13863198,12.82826117,1.395609825,1,82.77225841,272.5065356,218.8728633,12.95700189,NON_FAILURE
6/7/2022,PRIMA-13-L1-Unit1,7.665615924,5,5.576460074,5.544853906,35,40.44319692,19.33063029,0.491749555,9.953399168,40,298.6456293,226.3741101,14.95750134,NON_FAILURE
6/7/2022,PRIMA-13-L1-Unit1,7.156359861,9.990386365,3.461173823,5.853170898,10.75253484,45.59580406,16.38176617,0.897813912,8.095184305,65.56598924,236.0769856,126.8584748,14.35288962,NON_FAILURE
6/7/2022,PRIMA-13-L1-Unit1,7.11415235,30.8763538,3.340047912,7.384379395,5,46.76776639,16.19439153,0.127162141,46.54868931,40,192.6790721,150.6093949,10.6445377,NON_FAILURE
6/7/2022,PRIMA-13-L1-Unit1,6.262405254,5.268289628,4.206992332,6.795527912,32.20801541,35,11.12580119,0.860496926,8.282190711,40,228.1491392,144.1741208,13.81652728,NON_FAILURE
6/7/2022,PRIMA-13-L1-Unit1,6.08249683,5,5.574577358,8.691452209,11.09654895,48.76142882,13.15188978,0.157531982,16.06636672,40,263.4094424,17,11.58518169,NON_FAILURE
6/7/2022,PRIMA-13-L1-Unit1,6.318250956,12.32360295,4.123885509,8.692912003,25.32276105,48.47155746,22.57708491,0.393819124,24.08180328,40,160,84.39345733,13.50760098,NON_FAILURE
6/7/2022,PRIMA-13-L1-Unit1,6.550363369,5.498618336,6.601037603,8.625938384,23.07198112,60,18.45496662,0.182284082,6.422693314,40,160,179.8818999,14.32856712,NON_FAILURE
6/7/2022,PRIMA-13-L1-Unit1,10.14592487,413.0168562,3.186352386,7.161202046,42.86221992,42.17645542,32.28045023,1.384497428,56.8544695,105.8322899,268.4936149,176.0986421,20.90836081,FAILURE
7/7/2022,PRIMA-13-L1-Unit1,7.723352441,13.59453098,4.489446403,7.717545183,35,38.20752314,10.88746042,0.154066901,30.95062888,90,160,221.3506818,9.847126744,NON_FAILURE
7/7/2022,PRIMA-13-L1-Unit1,11.93101533,418.936799,4.383672595,9.958411497,41.4887042,56.2909467,41.47325438,1.579727103,51.92303235,103.2954876,214.9438123,126.5592295,28.24847413,FAILURE
7/7/2022,PRIMA-13-L1-Unit1,4.158073885,12.39252916,6.84340099,6.070667687,22.66291309,40.72407624,21.22593495,2,22.47585922,40,281.8071558,135.1936121,13.90668104,NON_FAILURE
7/7/2022,PRIMA-13-L1-Unit1,4.567286619,5,3.816435163,8.855918102,12.7946839,56.67238979,5.929780327,0.929189405,36.44129277,40,233.6506891,152.594325,15.8082684,NON_FAILURE
7/7/2022,PRIMA-13-L1-Unit1,5.945050753,5.730430544,6.022988489,6.42638294,19.65237626,51.51440859,15.26725903,0.881027523,35.42539322,40,160,149.5894671,16.70839918,NON_FAILURE
7/7/2022,PRIMA-13-L1-Unit1,6.67143873,5,3.469952199,8.616714878,17.24248997,47.53648018,13.94411427,0.025555058,1,40,300,278.7330727,18.401278,NON_FAILURE
7/7/2022,PRIMA-13-L1-Unit1,9,21.69975454,6.403190216,8.903771371,26.64359426,35,,1.923150966,26.9008484,40.80635475,300,230.7957549,13.22849985,NON_FAILURE
8/7/2022,PRIMA-13-L1-Unit1,5.78215923,6.6589258,5.152756216,7.513200125,19.97712557,60,14.40548135,2,31.04331096,76.75871895,160,125.758136,13.06369746,NON_FAILURE
8/7/2022,PRIMA-13-L1-Unit1,6.918763629,5,4.125082954,6.368723177,34.97275077,38.51064225,18.53158512,0.697141304,19.58776544,90,214.4970712,133.5804046,16.23845998,NON_FAILURE
8/7/2022,PRIMA-13-L1-Unit1,5.84299337,5,3.292065339,9,12.77117904,55.43770716,7.354065607,0.730733567,5.019412731,70.99012052,300,132.7619884,13.58097067,NON_FAILURE
8/7/2022,PRIMA-13-L1-Unit1,5.637152008,5,5.008982026,5.309604734,24.4611526,44.82437912,16.86217441,0.266841893,34.46816541,40,300,218.8540105,20.93971747,NON_FAILURE
8/7/2022,PRIMA-13-L1-Unit1,4.908669871,5,4.430912897,6.166845967,21.99350777,44.35744804,5,2,36.68495956,42.04572759,160,99.84162137,14.14732121,NON_FAILURE
8/7/2022,PRIMA-13-L1-Unit1,5.555505041,12.23409446,5.390419919,8.930308377,34.84104703,37.34312166,18.7820449,0.236522903,35.5507697,77.68484219,300,209.3574573,15.48978397,NON_FAILURE
8/7/2022,PRIMA-13-L1-Unit1,7.121017673,34.976262,3.831503227,9,9.914038342,53.92146489,17.43257105,2,9.819976895,40,300,126.9812252,12.3104115,NON_FAILURE
9/7/2022,PRIMA-13-L1-Unit1,6.541407282,5,5.511539607,6.362178979,20.06143296,46.85093412,9.782049858,2,32.73243617,,190.2502374,134.600169,8.394751994,NON_FAILURE
9/7/2022,PRIMA-13-L1-Unit1,4.625493445,6.6485471,4.454420005,5.54969021,22.44016143,48.01963115,19.34488967,2,37.23431908,40,160,17,14.00891768,NON_FAILURE
9/7/2022,PRIMA-13-L1-Unit1,4.328945373,10.41235738,3.878951867,6.38698651,17.36004208,44.62584404,14.01561332,0.203673345,14.58586749,40,241.8130746,157.5422011,19.65257227,NON_FAILURE
9/7/2022,PRIMA-13-L1-Unit1,5.724891436,29.84737689,4.771956145,8.340400728,16.63325324,47.48951277,20.96094696,1.124372764,12.66646747,66.11632173,274.5180394,163.5720294,16.56063611,NON_FAILURE
9/7/2022,PRIMA-13-L1-Unit1,9,40.49868422,3.446039256,7.100167016,30.65701301,49.16266404,27.15633382,2,25.29785279,90,160,217.9909552,14.02752851,NON_FAILURE
9/7/2022,PRIMA-13-L1-Unit1,12.42976142,418.2214723,6.783875702,11.28537363,39.60359024,58.94695301,32.19470153,1.593247032,59.46034563,95.48827283,190.180103,116.9917087,37.11676188,FAILURE
9/7/2022,PRIMA-13-L1-Unit1,6.15332125,5,3.759424716,7.054964926,7.694091484,54.01029327,11.83019962,0.701046354,29.84898009,69.86322691,160,80.6956099,18.55078978,NON_FAILURE
10/7/2022,PRIMA-13-L1-Unit1,6.750927041,33.94146165,6.046980524,8.728369291,11.37827312,35.83753494,17.5175267,0.333026866,26.05738658,40,160,145.0305011,13.65542013,NON_FAILURE
10/7/2022,PRIMA-13-L1-Unit1,4,15.16662896,6.350742061,8.2807389,23.61057271,59.97400929,18.16452768,0.377085594,38.24070204,60.38958534,300,34.51860526,14.43825667,NON_FAILURE
10/7/2022,PRIMA-13-L1-Unit1,6.840750924,5.69727249,4.2944983,9,22.70234143,40.24939522,24.18141786,0.451964692,27.00996729,40,300,194.3755245,12.86411872,NON_FAILURE
10/7/2022,PRIMA-13-L1-Unit1,6.833314102,60.82674257,4.075950926,9,26.55817341,43.18821375,22.70062765,0.855656209,29.62083576,70.46011394,165.4590878,285.4837843,16.36359123,NON_FAILURE
10/7/2022,PRIMA-13-L1-Unit1,6.118383836,16.55336163,3.25722719,8.661791996,24.63811684,41.31148303,22.06222041,0.214427462,5.091465821,49.78913269,160,236.8292976,21.75039415,NON_FAILURE
10/7/2022,PRIMA-13-L1-Unit1,6.048969393,5,4.773759183,7.353141785,20.89950428,44.52409814,24.99710093,1.039765045,17.38124139,40,160,129.5129216,11.93891766,NON_FAILURE
10/7/2022,PRIMA-13-L1-Unit1,9.621566153,414.0595602,6.448948831,11.79630115,37.23039552,41.61911238,35.97397667,0.846695682,54.68655707,92.41941016,184.7967325,231.7693636,4.949360531,FAILURE
10/7/2022,PRIMA-13-L1-Unit1,5.26842519,9.402574596,4.515630566,6.75334949,8.461028365,55.44438585,24.20361892,0.082332644,31.887276,40,168.4778215,300,21.62894493,NON_FAILURE
11/7/2022,PRIMA-13-L1-Unit1,5.679676345,100.965432,6.02089318,9,8.511673476,60,13.27050926,1.735988679,18.1224739,90,283.6325452,284.327381,9.704082685,NON_FAILURE
11/7/2022,PRIMA-13-L1-Unit1,6.989195432,27.74521239,4.029000156,8.252517552,19.32555753,45.66724842,28.24544959,1.210711485,22.36809157,90,160,17,13.90529255,NON_FAILURE
11/7/2022,PRIMA-13-L1-Unit1,7.075439613,75.8341464,3.851677547,5.985663277,35,55.97090279,18.37754672,1.583611986,43.20869989,40,160,38.36121045,12.21502513,NON_FAILURE
11/7/2022,PRIMA-13-L1-Unit1,10.54317298,417.3348955,4.697856006,11.41867034,40.10122366,36.66849402,32.8963339,0.972666906,52.95219062,96.21153289,209.7290995,53.04219889,25.91917336,FAILURE
11/7/2022,PRIMA-13-L1-Unit1,5.868810006,5,4.206796699,6.79360156,31.95814196,52.44347815,11.1189262,1.866477421,23.47689769,44.75969048,300,151.9206221,16.91885737,NON_FAILURE
11/7/2022,PRIMA-13-L1-Unit1,7.96412847,7.442209335,4.077564456,8.181867888,21.20907423,51.20912593,13.17307636,0.454804011,1,90,300,228.7590568,14.47424036,NON_FAILURE
11/7/2022,PRIMA-13-L1-Unit1,4.993583194,19.35365801,4.22000318,5.46073796,22.30026941,59.56531185,18.11435379,1.342653029,19.42129114,40,160,115.9426713,14.86367846,NON_FAILURE
12/7/2022,PRIMA-13-L1-Unit1,5.568938098,5,3.552302276,8.177195136,5,40.3495706,15.87944534,1.532580302,35.49021098,90,204.1090607,129.687504,20.38205583,NON_FAILURE
12/7/2022,PRIMA-13-L1-Unit1,8.689557928,9.346896737,3.122567967,4,9.025535686,42.4501364,13.27508983,0.966936284,31.17591491,40,288.1685037,107.0695246,11.13360659,NON_FAILURE
12/7/2022,PRIMA-13-L1-Unit1,4.961666961,15.53402443,4.570294488,8.78311267,19.40441266,35,24.04788269,0.837434468,20.91102841,68.51016929,160,124.7058576,14.02621293,NON_FAILURE
12/7/2022,PRIMA-13-L1-Unit1,11.69125426,414.4127713,5.687241549,8.177986481,40.94880336,45.04601847,36.33027514,0.66471815,52.68385241,104.958202,268.7499544,178.7578081,12.46864151,FAILURE
12/7/2022,PRIMA-13-L1-Unit1,6.692171001,12.1949079,3.280665529,9,33.86023694,43.43773983,18.82479045,2,13.92627419,40,300,237.0168719,12.58785004,NON_FAILURE
12/7/2022,PRIMA-13-L1-Unit1,5.029663762,5,5.432688623,8.159258736,11.43237529,47.79821536,14.71179537,0.014693684,6.34014555,40,300,33.35933116,12.92419931,NON_FAILURE
12/7/2022,PRIMA-13-L1-Unit1,6.031401026,6.523131216,3.15557052,9,31.16296224,52.07271385,11.71340048,1.243687607,2.439870905,43.55321475,160,107.8803054,22.73220715,NON_FAILURE
12/7/2022,PRIMA-13-L1-Unit1,6.792345361,5,4.29750253,6.095240518,31.80487049,56.60011617,22.14134997,2,36.53432692,90,160,119.9000988,13.62174451,NON_FAILURE
13-07-2022,PRIMA-13-L1-Unit1,6.330088407,13.20616416,3.952922254,8.469367399,20.91617383,41.72991208,18.55437726,1.60986977,24.23430831,40,160,190.7747784,8.569308064,NON_FAILURE
13-07-2022,PRIMA-13-L1-Unit1,5.764651049,14.54782919,5.691006923,7.594512605,20.9546221,50.34867527,27.83106777,2,15.7325559,40,297.9552885,151.917263,17.19509818,NON_FAILURE
13-07-2022,PRIMA-13-L1-Unit1,,27.83819001,3.273165108,7.768866866,9.703726882,52.95549623,6.983969973,1.355947207,21.6056168,40,300,193.3342197,11.73566761,NON_FAILURE
13-07-2022,PRIMA-13-L1-Unit1,7.493137678,6.667835598,4.341150339,5.814055888,16.05728517,44.06665581,16.33308982,2,12.3956247,58.85154886,300,129.1589168,11.43378968,NON_FAILURE
13-07-2022,PRIMA-13-L1-Unit1,6.366290636,54.43876762,4.818968642,7.498998746,5.755983134,43.85504813,22.1491982,0.759010736,35.03529492,90,160,227.7490869,15.58873442,NON_FAILURE
